"Visitor","Opponent","Date","game_id","season","game_net_rating","win_percent_diff","games_played","net_rating_diff","score_diff","hollow_wind60_cent","hollow_wind50_cent","hollow_wind40_cent","hollow_wind30_cent","hollow_wind20_cent","wind_10_center","wind_40_hollow","wind_35_hollow","wind_30_hollow","wind_25_hollow","wind_20_hollow","wind_15_hollow","wind_10_hollow_5","wind_5_hollow","wind_7_hollow","wind_10_hollow","wind_2","wind_5","wind_7","wind_10","wind_15","wind_20","wind_25","wind_30","wind_35","wind_40"
TRUE,"Dallas Mavericks",2017-01-15,21600608,"2016-17",-12.1,0.0423076923076923,41,2.1,-11,65.9,-17.5,20.1,3.40000000000001,-1.40000000000001,-16.2,46.7,48.1,49.7,-5.2,-36.7,-2.2,40.8,14.2,-11.3,52.1,25.8,40,28.7,80.8,78.6,41.9,36.7,86.4,134.5,181.2
TRUE,"Toronto Raptors",2017-01-15,21600606,"2016-17",-15.3,-0.216666666666667,41,-7.9,-15,-18.6,-124.3,-139.7,-104.6,-25,32.8,-71.6,-43.4,34,-99.4,-109.9,-71.4,-1.5,-19.4,6.9,-8.4,-9.1,-28.5,-21.6,-30,-101.4,-211.3,-310.7,-276.7,-320.1,-391.7
TRUE,"Sacramento Kings",2017-01-15,21600610,"2016-17",3.8,0.175109443402126,42,5,4,100.1,86.8,-1.4210854715202e-14,44.9,0.199999999999996,58.5,18.2,22.8,25.2,41.2,-54.8,84,9.1,53.2,-3.3,12.4,3.4,56.6,53.3,65.7,149.7,94.9,136.1,161.3,184.1,202.3
TRUE,"New York Knicks",2017-01-16,21600613,"2016-17",1,0.135975609756098,41,2.9,1,-36.8,-39.8,-19.3,0,50.6,64.8,71,56,-15.4,-98.6,-9.2,-8.29999999999999,46.3,67.9,18.8,27.5,9.8,77.7,96.5,124,115.7,106.5,7.89999999999999,-7.5,48.5,119.5
TRUE,"Boston Celtics",2017-01-16,21600618,"2016-17",-12,-0.125,41,-2.6,-10,-87.5,73.3,8.2,-55.9,-91.4,-13.1,23,33.6,-47.3,10.9,-2.20000000000001,-6.7,-15.7,-13.8,-33.1,17.4,-32.6,-46.4,-79.5,-62.1,-68.8,-71,-60.1,-107.4,-73.8,-50.8
TRUE,"Golden State Warriors",2017-01-16,21600619,"2016-17",-33.3,-0.106410256410256,40,-8.3,-35,-128.9,-117.4,13.2,-78.8,-57.4,-87.5,13.6,-26,-36.1,-101.5,40.2,-52,-34.7,-9.2,-19.8,-14.9,-35.1,-44.3,-64.1,-79,-131,-90.8,-192.3,-228.4,-254.4,-240.8
TRUE,"Indiana Pacers",2017-01-16,21600616,"2016-17",-2.1,-0.122576610381488,42,-1.9,-3,57.6,26.5,-30,-30,-82.2,2.8,-24.5,-22.4,36.9,-13.3,-30.2,-52.6,30.5,-28.7,-2.7,33.2,18.7,-10,-12.7,20.5,-32.1,-62.3,-75.6,-38.7,-61.1,-85.6
TRUE,"Los Angeles Clippers",2017-01-16,21600621,"2016-17",-22.4,-0.0714285714285714,43,-3.6,-22,-49.9,93.3,-56.4,10.2,7.39999999999999,41.2,-58.8,-106.2,-23.8,52.7,-43.4,32,19.2,9.8,8.7,10.5,-32.6,-22.8,-14.1,-3.6,28.4,-15,37.7,13.9,-92.3,-151.1
TRUE,"Denver Nuggets",2017-01-16,21600617,"2016-17",-13.8,0.0100250626566416,43,-6.9,-13,-93.8,-22.6,-19.7,-84.5,-38.7,-80.2,-24.9,-19.8,-18.1,70.8,-24.5,-27,-8.2,11.7,-5.9,-2.3,-15.4,-3.7,-9.6,-11.9,-38.9,-63.4,7.39999999999999,-10.7,-30.5,-55.4
TRUE,"Milwaukee Bucks",2017-01-16,21600615,"2016-17",9,-0.197031039136302,39,-5.3,9,64.3,-221.1,5.90000000000001,-92.8,-86.7,69.9,-18.7,-90.6,-17.1,-90.9,-7.29999999999999,-47.1,-59.1,13.8,-2.7,-56.4,4.6,18.4,15.7,-40.7,-87.8,-95.1,-186,-203.1,-293.7,-312.4
TRUE,"Washington Wizards",2017-01-16,21600614,"2016-17",-19.2,-0.0842490842490842,43,-2.3,-19,56.7,31.7,38.9,-169.6,-92.2,-17.6,20.4,-39,-25.5,43.1,5.2,-90.9,-25.7,16.6,16.6,-42.3,5.3,21.9,38.5,-3.8,-94.7,-89.5,-46.4,-71.9,-110.9,-90.5
TRUE,"Phoenix Suns",2017-01-16,21600620,"2016-17",4.2,0.294047619047619,43,9.5,5,62.7,108.6,31,58.7,193.9,54.7,52.9,63.7,43.2,85.3,58.1,21.5,60,-12.8,-6.6,66.6,47.7,34.9,28.3,94.9,116.4,174.5,259.8,303,366.7,419.6
TRUE,"Chicago Bulls",2017-01-17,21600624,"2016-17",3.4,-0.175,41,-3.3,1,-161.4,94.7,2.2,107.4,-6.8,62.8,-72.9,-69.7,-96.2,42.6,-22.5,55.1,-1.1,4.7,-19,17.9,8.4,13.1,-5.9,12,67.1,44.6,87.2,-9,-78.7,-151.6
TRUE,"Los Angeles Lakers",2017-01-17,21600626,"2016-17",4.7,0.0769230769230769,40,7.1,6,182,164.5,62.7,114.3,-46.1,132.4,-56.4,-2.60000000000002,82.8,40,34.1,13.3,-22,-2,-28.1,6.1,65.3,63.3,35.2,41.3,54.6,88.7,128.7,211.5,208.9,152.5
TRUE,"Miami Heat",2017-01-17,21600623,"2016-17",-6.6,0.475893363584799,44,4.7,-6,22,59.4,98.6,113.1,29.6,48.9,35,48.3,19.3,78.1,108.6,53.8,94,37.6,28,66,40,77.6,105.6,171.6,225.4,334,412.1,431.4,479.7,514.7
TRUE,"San Antonio Spurs",2017-01-17,21600625,"2016-17",-6.7,-0.433536585365854,42,-8.3,-8,-159.8,-54.6,-106.2,-64,-159,-68.5,-46.6,49.4,-81.2,-38.3,-99.1,-32.3,-87.3,-22.4,-36.8,-50.5,-41.3,-63.7,-100.5,-151,-183.3,-282.4,-320.7,-401.9,-352.5,-399.1
TRUE,"Brooklyn Nets",2017-01-17,21600622,"2016-17",11.5,0.475,41,10.8,10,101.6,166.8,147.1,128.9,74.2,64.5,54.3,42.7,82.8,169.6,79,96.5,23.8,36.2,-4,27.8,76.7,112.9,108.9,136.7,233.2,312.2,481.8,564.6,607.3,661.6
TRUE,"Detroit Pistons",2017-01-18,21600633,"2016-17",-23.5,0.143505388542257,42,0.7,-23,-48.6,-123.2,-6.2,19.3,46.7,102.5,68,51.4,-56,-175.1,4.39999999999999,28,68.5,62.3,28.9,39.6,45.7,108,136.9,176.5,204.5,208.9,33.8,-22.2,29.2,97.2
TRUE,"Sacramento Kings",2017-01-18,21600635,"2016-17",7.6,0.125,41,4,6,7.6,58.4,31.4,-54.6,118.2,35.4,-15.8,34.4,-23.5,28.3,3.9,13.3,32.6,40.1,19.2,13.4,-10.4,29.7,48.9,62.3,75.6,79.5,107.8,84.3,118.7,102.9
TRUE,"Washington Wizards",2017-01-18,21600628,"2016-17",-3.3,0.0563953488372093,44,-1.2,-3,-13,14.9,-11.2,-31.9,3.09999999999999,-75.6,-16.4,54.9,2.8,8.5,-13.3,8.7,-0.300000000000004,9.5,-28.6,28.3,-34.4,-24.9,-53.5,-25.2,-16.5,-29.8,-21.3,-18.5,36.4,20
TRUE,"Houston Rockets",2017-01-18,21600632,"2016-17",-19.6,-0.227272727272727,41,-5.9,-19,-22.8,-51.4,-60.3,-87.2,-70.4,-63,-14.8,-43.5,-22.6,-30.1,-45.3,-31.9,-25.9,12,-16.3,-9.6,-40.8,-28.8,-45.1,-54.7,-86.6,-131.9,-162,-184.6,-228.1,-242.9
TRUE,"Boston Celtics",2017-01-18,21600630,"2016-17",12.7,-0.205574912891986,43,-6.2,11,-84.6,-30.5,-44.5,-90.9,-90.7,-66.6,-1.69999999999999,-36.4,-6.7,-15.1,-40.8,-21.5,-51.4,-8,-23.2,-28.2,-31.7,-39.7,-62.9,-91.1,-112.6,-153.4,-168.5,-175.2,-211.6,-213.3
TRUE,"Golden State Warriors",2017-01-18,21600634,"2016-17",-18.5,-0.272263187748156,44,-10.6,-21,-214.4,49.6,-87.2,-151.2,-71.3,-164.3,-45.3,-69.3,-115.4,-43.7,-39.7,-107.7,-7.8,3.5527136788005e-15,-0.800000000000004,-6.99999999999999,-71.7,-71.7,-72.5,-79.5,-187.2,-226.9,-270.6,-386,-455.3,-500.6
TRUE,"New Orleans Pelicans",2017-01-18,21600631,"2016-17",-19.4,0.0143964562569214,44,-4.4,-20,-82.2,-63.4,17.9,-37,-44.3,-47.1,0.5,16.3,-41.6,26.9,20.6,20.2,-54.3,-31.7,-12.6,-41.7,-12.6,-44.3,-56.9,-98.6,-78.4,-57.8,-30.9,-72.5,-56.2,-55.7
TRUE,"Charlotte Hornets",2017-01-18,21600629,"2016-17",-21.1,-0.0692002268859898,44,-0.6,-22,79.4,-26.2,17.6,-100.1,32.2,57.6,-47.5,-65.6,28.5,-4.3,-2.1,-99.5,-15.1,65.7,-2.50000000000001,-12.6,-1.7,64,61.5,48.9,-50.6,-52.7,-57,-28.5,-94.1,-141.6
TRUE,"Philadelphia 76ers",2017-01-18,21600627,"2016-17",-6.1,0.349593495934959,42,9.8,-5,27.5,242,99.3,91.5,52.1,-0.5,67.1,69.8,37.5,184.2,41.4,82.3,-3.9,1.3,3.9,-7.8,31.9,33.2,37.1,29.3,111.6,153,337.2,374.7,444.5,511.6
TRUE,"Miami Heat",2017-01-19,21600637,"2016-17",-4.5,0.0557491289198607,42,-4,-4,-92,-53.9,-3.80000000000001,26.2,-55.7,54.2,-4.30000000000001,-63.1,-28.4,-14.3,21.6,37.6,15,34,7.4,7.6,16.2,50.2,57.6,65.2,102.8,124.4,110.1,81.7,18.6,14.3
TRUE,"San Antonio Spurs",2017-01-19,21600639,"2016-17",-13.2,-0.355487804878049,41,-7,-14,2.2,-34.8,-85.8,-108.5,-170.4,-25.3,-57.0000000000001,-21.7,-22.9,-38.2,-79.4,-44.9,-107.3,-70.4,-71.9,-35.4,13.8,-56.6,-128.5,-163.9,-208.8,-288.2,-326.4,-349.3,-371,-428
TRUE,"Los Angeles Clippers",2017-01-19,21600640,"2016-17",5.5,-0.341085271317829,43,-5.3,3,-152.5,-62.2,4.8,7.09999999999999,8.00000000000001,31.3,-74.2,-41.7,-38.8,-34.6,-58.7,-1,34.1,1.10000000000001,-28.4,62.5,-58,-56.9,-85.3,-22.8,-23.8,-82.5,-117.1,-155.9,-197.6,-271.8
TRUE,"Cleveland Cavaliers",2017-01-19,21600636,"2016-17",-14.2,-0.407926829268293,42,-8.3,-15,-111.5,-94.4,-36.6,-103.6,-141.9,13.2,-74.4,-49.2,-73.5,-44.9,-80.9,-71,-40,15.8,6.6,-46.6,18.9,34.7,41.3,-5.3,-76.3,-157.2,-202.1,-275.6,-324.8,-399.2
TRUE,"New York Knicks",2017-01-19,21600638,"2016-17",1.9,0.0947249007373795,42,5.3,3,38.1,32,39.8,60.8,122,84.9,5.8,-8.99999999999999,2.79999999999999,-2.7,38.5,7.3,53.9,5.1,40.1,13.8,10.8,15.9,56,69.8,77.1,115.6,112.9,115.7,106.7,112.5
TRUE,"New Orleans Pelicans",2017-01-20,21600645,"2016-17",27.1,-0.20022688598979,42,-4.4,29,-149.9,-31.6,-23.9,-48.5,-40.2,-166.7,5.1,-13.4,-111.9,5.29999999999999,17.9,-40.8,-56.7,-63.5,-1.8,-54.9,-52.6,-116.1,-117.9,-172.8,-213.6,-195.7,-190.4,-302.3,-315.7,-310.6
TRUE,"Atlanta Hawks",2017-01-20,21600647,"2016-17",-8.1,-0.0830564784053156,44,1,-9,166.6,-2.30000000000001,-66.9,26.8,-84.4,1.4,-32.9,8.50000000000001,77.2,56.7,-13.6,-26.5,-70.2,-43.8,-35.7,-34.5,23.1,-20.7,-56.4,-90.9,-117.4,-131,-74.3,2.89999999999999,11.4,-21.5
TRUE,"Houston Rockets",2017-01-20,21600646,"2016-17",16.7,0.123809523809524,43,5.7,17,189.5,-17.6,-94.6,34.5,13.6,156.2,24.1,66.3,87.1,15.2,-62.8,42.3,-3.50000000000001,34.3,-11.1,7.59999999999999,38.8,73.1,62,69.6,111.9,49.1,64.3,151.4,217.7,241.8
TRUE,"Los Angeles Lakers",2017-01-20,21600649,"2016-17",-13.9,0.210498409331919,42,6.5,-13,33.4,94.4,94.9,71.8,12.8,183.1,-28.7,47.2,0.799999999999997,53.4,63.7,30.5,-23.4,74.7,-24.5,1.1,20.6,95.3,70.8,71.9,102.4,166.1,219.5,220.3,267.5,238.8
TRUE,"Orlando Magic",2017-01-20,21600643,"2016-17",-19.6,0.101441241685144,42,6.3,-16,25.6,147.3,50.6,86.4,84.3,45.6,92.7,-33.5,17.8,49.5,32.4,12.4,61.3,5.09999999999999,12.1,49.2,4.6,9.7,21.8,71,83.4,115.8,165.3,183.1,149.6,242.3
TRUE,"Philadelphia 76ers",2017-01-20,21600641,"2016-17",-1,0.0590909090909091,45,4.9,-1,44.3,147.8,4.30000000000001,-14.3,47.3,28.8,40,41.3,3.39999999999999,83,-55.2,9.8,1.9,34.1,5.3,-3.4,-55.4,-21.3,-16,-19.4,-9.6,-64.8,18.2,21.6,62.9,102.9
TRUE,"Memphis Grizzlies",2017-01-20,21600644,"2016-17",-15.8,-0.177937915742794,42,-4.7,-16,-13.6,-43.8,-24.7,-0.799999999999997,-158,-29,-26.2,-105.6,28.7,23.7,-30.3,-13.4,-76.7,-18.8,-8.5,-68.2,-4.1,-22.9,-31.4,-99.6,-113,-143.3,-119.6,-90.9,-196.5,-222.7
TRUE,"Charlotte Hornets",2017-01-20,21600642,"2016-17",-37.6,0.166666666666667,43,4.3,-35,64.5,93.7,90.4,-34.1,35.4,94.6,-13.6,8.09999999999998,33.1,109.7,92.6,-40.2,-19.9,76.7,-14.4,-5.5,-3.7,73,58.6,53.1,12.9,105.5,215.2,248.3,256.4,242.8
TRUE,"Dallas Mavericks",2017-01-20,21600648,"2016-17",3.9,0.294573643410853,44,7.3,5,105.4,122.1,-0.70000000000001,18.7,87.4,-24.6,59.5,83.4,98.4,54.2,42.7,13.7,11,24.9,17,-6,12.3,37.2,54.2,48.2,61.9,104.6,158.8,257.2,340.6,400.1
TRUE,"Charlotte Hornets",2017-01-21,21600652,"2016-17",-5.9,-0.29734219269103,43,-6.5,-7,-77,-122.3,5.59999999999999,-151.7,-20.1,-77.6,-65.1,-36.4,-69.1,-96.4,21.4,-100.6,-33.5,-19.5,-10.6,-22.9,-43.1,-62.6,-73.2,-96.1,-196.7,-175.3,-271.7,-340.8,-377.2,-442.3
TRUE,"Memphis Grizzlies",2017-01-21,21600656,"2016-17",23.5,0.139613526570048,47,5.2,24,53.4,59.4,148,57.6,40.3,-46.4,48.8,-46.3,60.8,63.9,53.9,32.8,-0.899999999999997,24.9,-21,20.1,-9.6,15.3,-5.7,14.4,47.2,101.1,165,225.8,179.5,228.3
TRUE,"Utah Jazz",2017-01-21,21600659,"2016-17",-8.2,-0.112554112554113,43,-4.5,-9,-163,5.09999999999998,-52.5,-80.9,11.3,-47.7,-62.5,29.5,-113.2,-20.4,-25.5,-18.8,50,-65.9,25.3,24.7,-14.4,-80.3,-55,-30.3,-49.1,-74.6,-95,-208.2,-178.7,-241.2
TRUE,"Denver Nuggets",2017-01-21,21600658,"2016-17",-25,0.244456762749446,45,4,-25,5.90000000000001,7.59999999999999,17.9,-19.1,64.3,-27.9,109.7,86.4,-0.300000000000004,53.3,40.3,-17.9,23.4,11.1,54.6,-31.2,25.4,36.5,91.1,59.9,42,82.3,135.6,135.3,221.7,331.4
TRUE,"Miami Heat",2017-01-21,21600655,"2016-17",-13,0.173864894795127,43,-1.2,-12,62.1,20.3,-14.9,52.5,-20.7,-105.5,50.6,-46.1,57.3,62.7,1.30000000000001,76.9,47,16.1,21.7,25.3,-50.3,-34.2,-12.5,12.8,89.7,91,153.7,211,164.9,215.5
TRUE,"Atlanta Hawks",2017-01-21,21600653,"2016-17",-16.5,-0.215541690300624,42,-4.8,-17,97,1.39999999999999,-39.9,12.4,-150.8,67.3,-95.1,-68.1,29.2,23.3,19.7,-31.4,-53.8,-5.9,-27.3,-26.5,22.5,16.6,-10.7,-37.2,-68.6,-48.9,-25.6,3.60000000000001,-64.5,-159.6
TRUE,"New York Knicks",2017-01-21,21600654,"2016-17",0.9,-0.122294372294372,43,-1.6,2,-36.1,-31.5,-2.69999999999999,26.6,2.59999999999999,-45.2,-9.19999999999999,-63.4,1.5,-43.4,-8.7,-16.1,32,-9,30.1,1.9,-29.2,-38.2,-8.1,-6.2,-22.3,-31,-74.4,-72.9,-136.3,-145.5
TRUE,"Boston Celtics",2017-01-21,21600650,"2016-17",3.7,-0.219047619047619,46,-3.2,4,2.89999999999999,-0.199999999999982,-59.8,-58.9,-40.6,-47.8,26.4,-48.8,-28.7,-35.4,-47.4,-51.1,9.8,-15.4,12.5,-2.7,-21.4,-36.8,-24.3,-27,-78.1,-125.5,-160.9,-189.6,-238.4,-212
TRUE,"Chicago Bulls",2017-01-21,21600660,"2016-17",-5.7,-0.0963203463203464,43,-4.5,-3,-64.7,18.6,-27,25.2,29.9,-45.7,-64.1,-51.7,34.4,18.2,-19.6,44.1,-36.3,-1.6,-0.100000000000001,-36.2,-11.9,-13.5,-13.6,-49.8,-5.7,-25.3,-7.10000000000001,27.3,-24.4,-88.5
TRUE,"Cleveland Cavaliers",2017-01-21,21600657,"2016-17",2.8,0.054006968641115,43,4.3,3,91.7,-71.9,79.5,76,65.7,97.3,-20,17.1,-20.7,-32.6,21.8,39.4,68.4,49.4,33.7,34.7,39,88.4,122.1,156.8,196.2,218,185.4,164.7,181.8,161.8
TRUE,"Detroit Pistons",2017-01-21,21600651,"2016-17",-2,0.0930735930735931,43,3.1,-1,44.2,-16,31.1,105.6,29.2,140,56.9,-25.7,-51.3,-33.8,26.3,84.3,2.2,87.6,7,-4.8,-24.5,63.1,70.1,65.3,149.6,175.9,142.1,90.8,65.1,122
TRUE,"Minnesota Timberwolves",2017-01-22,21600664,"2016-17",-5.2,0.079734219269103,43,1.3,-3,37.1,132.7,-29.1,-64.5,-21.3,56.4,20.2,-47,30.7,29.5,-9.8,-25.9,-50.8,35.8,-51.2,0.399999999999999,13,48.8,-2.4,-2,-27.9,-37.7,-8.2,22.5,-24.5,-4.3
TRUE,"Orlando Magic",2017-01-22,21600661,"2016-17",17.7,0.46046511627907,44,17.9,20,172.8,199.1,88.8,136,208.2,241.6,122.7,76.6,95.5,123.2,60.6,73.6,67.8,79.8,28.2,39.6,35,114.8,143,182.6,256.2,316.8,440,535.5,612.1,734.8
TRUE,"Dallas Mavericks",2017-01-22,21600662,"2016-17",-51.8,0.0148441365660564,48,-3.7,-49,41.6,-26,-144.7,-86.1,13.4,-117.8,37.6,-20.4,31,-44.9,-48.7,-27.2,62.3,-86.6,17.8,44.5,17.6,-69,-51.2,-6.7,-33.9,-82.6,-127.5,-96.5,-116.9,-79.3
TRUE,"Toronto Raptors",2017-01-22,21600663,"2016-17",12.1,-0.325581395348837,44,-9.5,12,-234.2,-163.5,-104,-62.2,-0.599999999999998,-80.9,-49.8,-13.9,-82.4,-143.2,-107.5,-44.2,22,-54.2,-0.300000000000003,22.3,30.4,-23.8,-24.1,-1.8,-46,-153.5,-296.7,-379.1,-393,-442.8
TRUE,"New Orleans Pelicans",2017-01-23,21600671,"2016-17",0.4,0.327922077922078,43,5.2,-2,-76.5,116.6,8.20000000000002,61.1,60.6,51.5,28,55.7,-9.3,138.1,73.1,5.3,-3.2,-37.1,-9.7,6.5,19.1,-18,-27.7,-21.2,-15.9,57.2,195.3,186,241.7,269.7
TRUE,"Miami Heat",2017-01-23,21600668,"2016-17",-4.2,0.545454545454545,45,10.4,-3,134,144.9,38.2,89.1,76.4,128.5,106.3,80.3,72.4,123.2,104.2,61.3,87.8,84.1,63.3,24.5,16.9,101,164.3,188.8,250.1,354.3,477.5,549.9,630.2,736.5
TRUE,"Milwaukee Bucks",2017-01-23,21600670,"2016-17",-10.3,0.258287976249382,48,5.9,-13,-44.1,156,-40.6,113.8,34.8,158.9,7.60000000000002,49.2,-5.40000000000002,108.1,-30.5,28.4,4.3,80,-25.2,29.5,39.4,119.4,94.2,123.7,152.1,121.6,229.7,224.3,273.5,281.1
TRUE,"Atlanta Hawks",2017-01-23,21600667,"2016-17",10.5,0.0535353535353535,46,5.1,10,92.7,139.5,84,-51.1,-32.8,-29.7,64.7,71,38.8,91.3,48.8,-41.7,-45,56.2,5.4,-50.4,-55.1,1.1,6.5,-43.9,-85.6,-36.8,54.5,93.3,164.3,229
TRUE,"Indiana Pacers",2017-01-23,21600672,"2016-17",6.1,-0.089405684754522,46,-3.4,6,-21.7,20.8,-82.2,7.09999999999999,-72.1,-35.4,-7.19999999999999,9.6,-1.50000000000001,21.6,-41.9,-13.7,-56.2,15.2,-6.4,-49.8,19.3,34.5,28.1,-21.7,-35.4,-77.3,-55.7,-57.2,-47.6,-54.8
TRUE,"Utah Jazz",2017-01-23,21600673,"2016-17",1,-0.0762626262626263,45,-3.5,2,-86.7,41.2,-66.6,-15.9,17.4,-147.5,-32.8,28.9,-66.3,-11.5,-24.6,-15.4,36.1,-44.7,33.4,2.7,-53,-97.7,-64.3,-61.6,-77,-101.6,-113.1,-179.4,-150.5,-183.3
TRUE,"Detroit Pistons",2017-01-23,21600669,"2016-17",4,-0.0945736434108527,44,-2.8,5,-8.2,-43.7,-41.2,-0.800000000000004,0.500000000000014,-33.5,-36.8,1.4,-27.8,-69.8,54.2,8.6,-3.7,26.3,6.9,-10.6,-47,-20.7,-13.8,-24.4,-15.8,38.4,-31.4,-59.2,-57.8,-94.6
TRUE,"Brooklyn Nets",2017-01-23,21600666,"2016-17",26.8,0.581395348837209,44,13.9,26,103.2,102.3,127.1,241.5,179.6,145.8,11.8000000000001,97.1999999999999,87,55.5000000000001,88.5,133.5,124.1,100.5,42.3,81.8,-5.2,95.3,137.6,219.4,352.9,441.4,496.9,583.9,681.1,692.9
TRUE,"Charlotte Hornets",2017-01-23,21600665,"2016-17",11.7,0.0121564482029598,44,1.7,10,-3.4,-36,17.1,-29.7,95,126.4,-9.20000000000001,2.6,-28.5,-28.9,50.2,-32,22,38.9,16.6,5.4,-43.6,-4.7,11.9,17.3,-14.7,35.5,6.6,-21.9,-19.3,-28.5
TRUE,"Washington Wizards",2017-01-24,21600676,"2016-17",-16.4,0.0591966173361522,44,0.9,-15,27.6,91.6,-22,22.2,-30.9,-43.5,-11.6,-0.499999999999993,35.1,33.3,6.3,-5.1,0.100000000000001,0.599999999999998,-3.2,3.3,-26.1,-25.5,-28.7,-25.4,-30.5,-24.2,9.10000000000001,44.2,43.7,32.1
TRUE,"Orlando Magic",2017-01-24,21600677,"2016-17",7.1,0.0975845410628019,46,6.8,8,-7.30000000000001,55.1,-20,4.09999999999999,36.8,107.8,108.7,25.7,-45.1,20.9,-8.8,-31,25.8,46.9,-15.5,41.3,-4.3,42.6,27.1,68.4,37.4,28.6,49.5,4.40000000000001,30.1,138.8
TRUE,"Philadelphia 76ers",2017-01-24,21600675,"2016-17",-11.2,0.295031055900621,47,9.9,-11,45.2,77.4,106.2,-61.1,121.8,-1.1,171.4,104.4,-0.899999999999999,62,6,-26.2,30.1,32.7,11,19.1,1,33.7,44.7,63.8,37.6,43.6,105.6,104.7,209.1,380.5
TRUE,"Phoenix Suns",2017-01-24,21600679,"2016-17",3.3,0.0227272727272728,45,4.3,1,53.6,-24.8,79.5,59,77.7,23.2,2.8,6.5,-0.699999999999992,-21.4,61.5,43.2,12.7,8.1,32.3,-19.6,-2.3,5.8,38.1,18.5,61.7,123.2,101.8,101.1,107.6,110.4
TRUE,"Toronto Raptors",2017-01-24,21600674,"2016-17",2,0.159090909090909,45,3.1,2,-85,-61,11.3,167.4,90.3,100.7,-49.4,51.1,-77.3999999999999,-52.6,-26.7,114.5,89.1,-2.8,13.7,75.4,79.3,76.5,90.2,165.6,280.1,253.4,200.8,123.4,174.5,125.1
TRUE,"Denver Nuggets",2017-01-24,21600678,"2016-17",-9.3,0.211830131445905,47,3.9,-10,130.7,-1.00000000000001,-58.1,50.7,104,52.1,80.7,-25.8,92.1,79.2,-38.8,47.5,57.8,9.8,30.4,27.4,-12.6,-2.8,27.6,55,102.5,63.7,142.9,235,209.2,289.9
TRUE,"Chicago Bulls",2017-01-25,21600683,"2016-17",4,0.0777777777777777,46,-1,5,-72.3,-83.1,72.6,11.9,126.8,-61.2,-18.9,-31.9,-44,-12,-3.9,34,79.5,-6.9,21.8,57.7,-6.8,-13.7,8.1,65.8,99.8,95.9,83.9,39.9,8,-10.9
TRUE,"Charlotte Hornets",2017-01-25,21600687,"2016-17",10.2,0.333333333333333,46,11.4,10,106.8,129.2,14.1,54,162.2,163.1,24.1,130.4,57.4,32.2,88.4,22.3,73.1,21.8,51.2,21.9,19.3,41.1,92.3,114.2,136.5,224.9,257.1,314.5,444.9,469
TRUE,"Boston Celtics",2017-01-25,21600681,"2016-17",-10.9,0.117424242424242,49,3.1,-11,3.70000000000005,67.1,38.5,91.4,58.3,-22.4,65,-5.10000000000002,45.1,61,18.6,40.4,-6.4,-6.4,18.3,-24.7,33.3,26.9,45.2,20.5,60.9,79.5,140.5,185.6,180.5,245.5
TRUE,"Portland Trail Blazers",2017-01-25,21600689,"2016-17",-7,-0.0797101449275363,49,-6.1,-7,-122,-158,-37.2,-47.9,-101.7,-37,24.8,-17.9,-67.3,-60.2,15.5,24.6,-71.1,18.5,-100.6,29.5,-40.6,-22.1,-122.7,-93.2,-68.6,-53.1,-113.3,-180.6,-198.5,-173.7
TRUE,"Brooklyn Nets",2017-01-25,21600682,"2016-17",1.9,0.128787878787879,46,7.5,3,29,19.8,100.2,115.6,50.7,188.3,-51.5,102.8,50.3,-22.5,42.7,6.9,3.90000000000001,12,2.2,1.7,49.9,61.9,64.1,65.8,72.7,115.4,92.9,143.2,246,194.5
TRUE,"Dallas Mavericks",2017-01-25,21600688,"2016-17",-8.5,0.0938735177865613,47,-0.6,-8,30.2,32.7,-72.4,-17.6,-39.4,-80.4,22.6,65.1,31,-11.2,-4,-10.1,-6.6,-1.2,3.9,-10.5,-42.7,-43.9,-40,-50.5,-60.6,-64.6,-75.8,-44.8,20.3,42.9
TRUE,"New Orleans Pelicans",2017-01-25,21600686,"2016-17",7.7,0.177777777777778,46,2.9,9,-16.6,55.7,10.4,42.4,24.4,-26.1,56.7,-26.4,40.4,44.8,20.6,-8.2,32.8,-40.3,4.6,28.2,10,-30.3,-25.7,2.5,-5.7,14.9,59.7,100.1,73.7,130.4
TRUE,"Milwaukee Bucks",2017-01-25,21600684,"2016-17",3.9,-0.105179704016913,44,-5.3,5,-144.3,74.1,-177.3,-45.9,-27.3,34.1,-90.6,-17.1,-90.9,-7.3,-47.1,-59.1,18.4,64.3,4.6,13.8,-2.6,61.7,66.3,80.1,21,-26.1,-33.4,-124.3,-141.4,-232
TRUE,"Cleveland Cavaliers",2017-01-25,21600680,"2016-17",2.8,-0.311310782241015,45,-7.3,4,-0.600000000000023,-128.2,-92.1,-76,-14.5,-100.4,-58.4,-58.1,12.4,-77.4,-86.8,-36.5,-1.20000000000001,-20.3,19.7,-20.9,0.7,-19.6,0.100000000000001,-20.8,-57.3,-144.1,-221.5,-209.1,-267.2,-325.6
TRUE,"Memphis Grizzlies",2017-01-25,21600685,"2016-17",-4.8,0.0570048309178744,46,3.8,-2,203.8,85.1,71.5,-68.5,19.2,-64.8,17.1,-62.6,154.6,47.2,48.4,-77.2,52.7,-27.8,33.4,19.3,-6.4,-34.2,-0.799999999999999,18.5,-58.7,-10.3,36.9,191.5,128.9,146
